KURUM,YIL,LINK
HATAY ANTAKYA BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2444-hatay-antakya-belediyesi
HATAY BÜYÜKŞEHİR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2445-hatay-buyuksehir-belediyesi
HATAY BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ,2015,https://www.sayistay.gov.tr/reports/download/2446-hatay-buyuksehir-belediyesi-su-ve-kanali
HATAY DEFNE BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2447-hatay-defne-belediyesi
HATAY İSKENDERUN BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2448-hatay-iskenderun-belediyesi
IĞDIR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2449-igdir-belediyesi
ISPARTA BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2450-isparta-belediyesi
İSTANBUL ATAŞEHİR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2451-istanbul-atasehir-belediyesi
İSTANBUL BAKIRKÖY BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2452-istanbul-bakirkoy-belediyesi
İSTANBUL BEYKOZ BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2453-istanbul-beykoz-belediyesi
İSTANBUL BEYOĞLU BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2454-istanbul-beyoglu-belediyesi
İSTANBUL BÜYÜKÇEKMECE BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2455-istanbul-buyukcekmece-belediyesi
İSTANBUL BÜYÜKŞEHİR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2456-istanbul-buyuksehir-belediyesi
İSTANBUL BÜYÜKŞEHİR BELEDİYESİ BELTUR A.Ş.- BÜYÜK İSTANBUL EĞİTİM TURİZM VE SAĞLIK YATIRIMLARI İŞLETME VE TİCARET ANONİM ŞİRKETİ,2015,https://www.sayistay.gov.tr/reports/download/2457-istanbul-buyuksehir-belediyesi-beltur-as
İSTANBUL BÜYÜKŞEHİR BELEDİYESİ HALK EKMEK A.Ş.,2015,https://www.sayistay.gov.tr/reports/download/2458-istanbul-buyuksehir-belediyesi-halk-ekme
"İSTANBUL ELEKTRİK,TRAMVAY VE TÜNEL İŞLETMELERİ GENEL MÜDÜRLÜĞÜ (İETT)",2015,https://www.sayistay.gov.tr/reports/download/2459-istanbul-elektriktramvay-ve-tunel-isletm
İSTANBUL ESENLER BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2460-istanbul-esenler-belediyesi
İSTANBUL EYÜP BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2461-istanbul-eyup-belediyesi
İSTANBUL KADIKÖY BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2462-istanbul-kadikoy-belediyesi
İSTANBUL MALTEPE BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2463-istanbul-maltepe-belediyesi
İSTANBUL PENDİK BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2464-istanbul-pendik-belediyesi
İSTANBUL SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ (İSKİ),2015,https://www.sayistay.gov.tr/reports/download/2465-istanbul-su-ve-kanalizasyon-idaresi-gene
İSTANBUL ŞİŞLİ BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2466-istanbul-sisli-belediyesi
İSTANBUL ÜSKÜDAR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2467-istanbul-uskudar-belediyesi
İZMİR BALÇOVA BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2468-izmir-balcova-belediyesi
İZMİR BAYRAKLI BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2469-izmir-bayrakli-belediyesi
İZMİR BÜYÜKŞEHİR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2470-izmir-buyuksehir-belediyesi
İZMİR BÜYÜKŞEHİR BELEDİYESİ İZULAŞ A.Ş.,2015,https://www.sayistay.gov.tr/reports/download/2471-izmir-buyuksehir-belediyesi-izulas-as
İZMİR BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ,2015,https://www.sayistay.gov.tr/reports/download/2472-izmir-buyuksehir-belediyesi-su-ve-kanali
İZMİR ÇEŞME BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2473-izmir-cesme-belediyesi
İZMİR ÇİĞLİ BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2474-izmir-cigli-belediyesi
"İZMİR ELEKTRİK, SU, HAVAGAZI, OTOBÜS VE TROLEYBÜS GENEL MÜDÜRLÜĞÜ (ESHOT)",2015,https://www.sayistay.gov.tr/reports/download/2475-izmir-elektrik-su-havagazi-otobus-ve-tro
İZMİR KARABAĞLAR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2476-izmir-karabaglar-belediyesi
İZMİR KARŞIYAKA BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2477-izmir-karsiyaka-belediyesi
İZMİR KONAK BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2478-izmir-konak-belediyesi
İZMİR KONAK BELEDİYESİ (BÜYÜKŞEHİRE BAĞLI) MERBEL İZMİR KONAK BLD. TUR. SAN. TİC. A.Ş.,2015,https://www.sayistay.gov.tr/reports/download/2479-izmir-konak-belediyesi-buyuksehire-bagli
KAHRAMANMARAŞ AFŞİN BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2480-kahramanmaras-afsin-belediyesi
KAHRAMANMARAŞ BÜYÜKŞEHİR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2481-kahramanmaras-buyuksehir-belediyesi
KAHRAMANMARAŞ BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ,2015,https://www.sayistay.gov.tr/reports/download/2482-kahramanmaras-buyuksehir-belediyesi-su-v
KAHRAMANMARAŞ DULKADİROĞLU BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2483-kahramanmaras-dulkadiroglu-belediyesi
KAHRAMANMARAŞ ONİKİŞUBAT BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2484-kahramanmaras-onikisubat-belediyesi
KARABÜK BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2485-karabuk-belediyesi
KARAMAN BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2486-karaman-belediyesi
KARS BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2487-kars-belediyesi
KARS SARIKAMIŞ BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2488-kars-sarikamis-belediyesi
KASTAMONU ABANA BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2489-kastamonu-abana-belediyesi
KASTAMONU BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2490-kastamonu-belediyesi
KASTAMONU BELEDİYESİ KASTAMONU BELEDİYESİ İMAR İNŞ.SAN.TİC.LTD.ŞTİ.,2015,https://www.sayistay.gov.tr/reports/download/2491-kastamonu-belediyesi-kastamonu-belediyes
KASTAMONU CİDE BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2492-kastamonu-cide-belediyesi
KAYSERİ BÜYÜKŞEHİR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2493-kayseri-buyuksehir-belediyesi
KAYSERİ KOCASİNAN BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2494-kayseri-kocasinan-belediyesi
KAYSERİ MELİKGAZİ BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2495-kayseri-melikgazi-belediyesi
KAYSERİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ (KASKİ),2015,https://www.sayistay.gov.tr/reports/download/2496-kayseri-su-ve-kanalizasyon-idaresi-genel
KAYSERİ TALAS BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2497-kayseri-talas-belediyesi
KIRIKKALE BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2498-kirikkale-belediyesi
KIRKLARELİ BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2499-kirklareli-belediyesi
KIRKLARELİ LÜLEBURGAZ BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2500-kirklareli-luleburgaz-belediyesi
KIRŞEHİR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2501-kirsehir-belediyesi
KİLİS BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2502-kilis-belediyesi
KOCAELİ BÜYÜKŞEHİR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2503-kocaeli-buyuksehir-belediyesi
KOCAELİ BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ (İSU),2015,https://www.sayistay.gov.tr/reports/download/2504-kocaeli-buyuksehir-belediyesi-su-ve-kana
KOCAELİ BÜYÜKŞEHİR BELEDİYESİ KENT KONUT İNŞAAT SANAYİ VE TİCARET ANONİM ŞİRKETİ,2015,https://www.sayistay.gov.tr/reports/download/2505-kocaeli-buyuksehir-belediyesi-kent-konut
KOCAELİ ÇAYIROVA BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2506-kocaeli-cayirova-belediyesi
KOCAELİ DİLOVASI BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2507-kocaeli-dilovasi-belediyesi
KONYA BÜYÜKŞEHİR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2508-konya-buyuksehir-belediyesi
KONYA MERAM BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2509-konya-meram-belediyesi
KONYA SELÇUKLU BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2510-konya-selcuklu-belediyesi
KONYA SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ,2015,https://www.sayistay.gov.tr/reports/download/2511-konya-su-ve-kanalizasyon-idaresi-genel-m
KÜTAHYA BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2512-kutahya-belediyesi
MALATYA BATTALGAZİ BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2513-malatya-battalgazi-belediyesi
MALATYA BÜYÜKŞEHİR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2514-malatya-buyuksehir-belediyesi
MALATYA BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ,2015,https://www.sayistay.gov.tr/reports/download/2515-malatya-buyuksehir-belediyesi-su-ve-kana
MALATYA BÜYÜKŞEHİR BELEDİYESİ MOTAŞ A.Ş.,2015,https://www.sayistay.gov.tr/reports/download/2516-malatya-buyuksehir-belediyesi-motas-as
MALATYA YEŞİLYURT BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2517-malatya-yesilyurt-belediyesi
MANİSA BÜYÜKŞEHİR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2518-manisa-buyuksehir-belediyesi
MANİSA BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ,2015,https://www.sayistay.gov.tr/reports/download/2519-manisa-buyuksehir-belediyesi-su-ve-kanal
MANİSA ŞEHZADELER BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2520-manisa-sehzadeler-belediyesi
MANİSA YUNUSEMRE BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2521-manisa-yunusemre-belediyesi
MARDİN ARTUKLU BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2522-mardin-artuklu-belediyesi
MARDİN BÜYÜKŞEHİR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2523-mardin-buyuksehir-belediyesi
MARDİN BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ,2015,https://www.sayistay.gov.tr/reports/download/2524-mardin-buyuksehir-belediyesi-su-ve-kanal
MERSİN AKDENİZ BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2525-mersin-akdeniz-belediyesi
MERSİN BÜYÜKŞEHİR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2526-mersin-buyuksehir-belediyesi
MERSİN BÜYÜKŞEHİR İMAR İNŞ.TİC.A.Ş,2015,https://www.sayistay.gov.tr/reports/download/2527-mersin-buyuksehir-imar-insticas
MERSİN BÜYÜKŞEHİR SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ,2015,https://www.sayistay.gov.tr/reports/download/2528-mersin-buyuksehir-su-ve-kanalizasyon-ida
MERSİN MEZİTLİ BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2529-mersin-mezitli-belediyesi
MERSİN SİLİFKE BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2530-mersin-silifke-belediyesi
MERSİN TOROSLAR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2531-mersin-toroslar-belediyesi
MERSİN YENİŞEHİR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2532-mersin-yenisehir-belediyesi
MUĞLA BODRUM BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2533-mugla-bodrum-belediyesi
MUĞLA BÜYÜKŞEHİR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2534-mugla-buyuksehir-belediyesi
MUĞLA BÜYÜKŞEHİR BELEDİYESİ MELSA LTD. ŞTİ.,2015,https://www.sayistay.gov.tr/reports/download/2535-mugla-buyuksehir-belediyesi-melsa-ltd-st
MUĞLA BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ,2015,https://www.sayistay.gov.tr/reports/download/2536-mugla-buyuksehir-belediyesi-su-ve-kanali
MUĞLA MENTEŞE BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2537-mugla-mentese-belediyesi
MUŞ BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2538-mus-belediyesi
NEVŞEHİR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2539-nevsehir-belediyesi
NİĞDE BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2540-nigde-belediyesi
ORDU ALTINORDU BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2541-ordu-altinordu-belediyesi
ORDU BÜYÜKŞEHİR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2542-ordu-buyuksehir-belediyesi
ORDU BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ,2015,https://www.sayistay.gov.tr/reports/download/2543-ordu-buyuksehir-belediyesi-su-ve-kanaliz
OSMANİYE BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2544-osmaniye-belediyesi
RİZE BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2545-rize-belediyesi
RİZE ÇAYELİ BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2546-rize-cayeli-belediyesi
SAKARYA ADAPAZARI BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2547-sakarya-adapazari-belediyesi
SAKARYA BÜYÜKŞEHİR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2548-sakarya-buyuksehir-belediyesi
SAKARYA BÜYÜKŞEHİR BELEDİYESİ BELPAŞ,2015,https://www.sayistay.gov.tr/reports/download/2549-sakarya-buyuksehir-belediyesi-belpas
SAKARYA SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ,2015,https://www.sayistay.gov.tr/reports/download/2550-sakarya-su-ve-kanalizasyon-idaresi-genel
SAMSUN ATAKUM BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2551-samsun-atakum-belediyesi
SAMSUN BÜYÜKŞEHİR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2552-samsun-buyuksehir-belediyesi
SAMSUN İLKADIM BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2553-samsun-ilkadim-belediyesi
SAMSUN SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ,2015,https://www.sayistay.gov.tr/reports/download/2554-samsun-su-ve-kanalizasyon-idaresi-genel
SİİRT BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2555-siirt-belediyesi
SİNOP BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2556-sinop-belediyesi
SİVAS BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2557-sivas-belediyesi
ŞANLIURFA BÜYÜKŞEHİR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2558-sanliurfa-buyuksehir-belediyesi
ŞANLIURFA BÜYÜKŞEHİR BELEDİYESİ BELSAN İMAR İNŞ. A.Ş.,2015,https://www.sayistay.gov.tr/reports/download/2559-sanliurfa-buyuksehir-belediyesi-belsan-i
ŞANLIURFA BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ,2015,https://www.sayistay.gov.tr/reports/download/2560-sanliurfa-buyuksehir-belediyesi-su-ve-ka
ŞANLIURFA EYYÜBİYE BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2561-sanliurfa-eyyubiye-belediyesi
ŞANLIURFA HALİLİYE BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2562-sanliurfa-haliliye-belediyesi
ŞIRNAK BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2563-sirnak-belediyesi
TEKİRDAĞ BÜYÜKŞEHİR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2564-tekirdag-buyuksehir-belediyesi
TEKİRDAĞ BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ,2015,https://www.sayistay.gov.tr/reports/download/2565-tekirdag-buyuksehir-belediyesi-su-ve-kan
TEKİRDAĞ ERGENE BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2566-tekirdag-ergene-belediyesi
TEKİRDAĞ SÜLEYMANPAŞA BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2567-tekirdag-suleymanpasa-belediyesi
TOKAT BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2568-tokat-belediyesi
TRABZON BÜYÜKŞEHİR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2569-trabzon-buyuksehir-belediyesi
TRABZON BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ,2015,https://www.sayistay.gov.tr/reports/download/2570-trabzon-buyuksehir-belediyesi-su-ve-kana
TRABZON OF BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2571-trabzon-of-belediyesi
TRABZON ORTAHİSAR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2572-trabzon-ortahisar-belediyesi
TUNCELİ BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2573-tunceli-belediyesi
UŞAK BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2574-usak-belediyesi
VAN BÜYÜKŞEHİR BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2575-van-buyuksehir-belediyesi
VAN BÜYÜKŞEHİR BELEDİYESİ SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ,2015,https://www.sayistay.gov.tr/reports/download/2576-van-buyuksehir-belediyesi-su-ve-kanaliza
VAN İPEKYOLU BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2577-van-ipekyolu-belediyesi
VAN TUŞBA BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2578-van-tusba-belediyesi
YALOVA BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2579-yalova-belediyesi
YALOVA BELEDİYESİ  YABELTAŞ A.Ş.,2015,https://www.sayistay.gov.tr/reports/download/2580-yalova-belediyesi-yabeltas-as
YOZGAT BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2581-yozgat-belediyesi
ZONGULDAK BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2582-zonguldak-belediyesi
ZONGULDAK KARADENİZ EREĞLİ BELEDİYESİ,2015,https://www.sayistay.gov.tr/reports/download/2583-zonguldak-karadeniz-eregli-belediyesi
ADANA BÜYÜKŞEHİR BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2127-adana-buyuksehir-belediyesi
ADANA BÜYÜKŞEHİR BELEDİYESİ YENİ ADANA İMAR İNŞ.TİC.A.Ş.,2014,https://www.sayistay.gov.tr/reports/download/2128-adana-buyuksehir-belediyesi-yeni-adana-i
ADANA BÜYÜKŞEHİR SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ,2014,https://www.sayistay.gov.tr/reports/download/2129-adana-buyuksehir-su-ve-kanalizasyon-idar
ADANA ÇUKUROVA BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2130-adana-cukurova-belediyesi
ADANA SEYHAN BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2131-adana-seyhan-belediyesi
ADANA YÜREĞİR BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2132-adana-yuregir-belediyesi
ADIYAMAN BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2133-adiyaman-belediyesi
AFYONKARAHİSAR BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2134-afyonkarahisar-belediyesi
AĞRI BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2135-agri-belediyesi
AĞRI DOĞUBEYAZIT BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2136-agri-dogubeyazit-belediyesi
AKSARAY BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2137-aksaray-belediyesi
AMASYA BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2138-amasya-belediyesi
ANKARA ALTINDAĞ BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2139-ankara-altindag-belediyesi
ANKARA BÜYÜKŞEHİR BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2140-ankara-buyuksehir-belediyesi
ANKARA BÜYÜKŞEHİR BELEDİYESİ BAŞKENT ULAŞIM VE DOĞALGAZ HİZMETLERİ PROJE TAAHHÜT SANAYİ VE TİCARET A.Ş. (BUGSAŞ),2014,https://www.sayistay.gov.tr/reports/download/2141-ankara-buyuksehir-belediyesi-baskent-ula
ANKARA ÇANKAYA BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2142-ankara-cankaya-belediyesi
ANKARA ELEKTRİK HAVAGAZI VE OTOBÜS İŞLETME MÜESSESESİ GENEL MÜDÜRLÜĞÜ (EGO),2014,https://www.sayistay.gov.tr/reports/download/2143-ankara-elektrik-havagazi-ve-otobus-islet
ANKARA ETİMESGUT BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2144-ankara-etimesgut-belediyesi
ANKARA GÖLBAŞI BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2145-ankara-golbasi-belediyesi
ANKARA KEÇİÖREN BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2146-ankara-kecioren-belediyesi
ANKARA MAMAK BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2147-ankara-mamak-belediyesi
ANKARA PURSAKLAR BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2148-ankara-pursaklar-belediyesi
ANKARA SİNCAN BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2149-ankara-sincan-belediyesi
ANKARA SU VE KANALİZASYON İDARESİ GENEL MÜDÜRLÜĞÜ (ASKİ),2014,https://www.sayistay.gov.tr/reports/download/2150-ankara-su-ve-kanalizasyon-idaresi-genel
ANKARA YENİMAHALLE BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2151-ankara-yenimahalle-belediyesi
ANTALYA ALANYA BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2152-antalya-alanya-belediyesi
ANTALYA BÜYÜKŞEHİR BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2153-antalya-buyuksehir-belediyesi
ANTALYA BÜYÜKŞEHİR BELEDİYESİ ANTEPE A.Ş.,2014,https://www.sayistay.gov.tr/reports/download/2154-antalya-buyuksehir-belediyesi-antepe-as
ANTALYA MANAVGAT BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2155-antalya-manavgat-belediyesi
ANTALYA MURATPAŞA BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2156-antalya-muratpasa-belediyesi
ANTALYA SU VE ATIK SU İDARESİ GENEL MÜDÜRLÜĞÜ,2014,https://www.sayistay.gov.tr/reports/download/2157-antalya-su-ve-atik-su-idaresi-genel-mudu
ARDAHAN BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2158-ardahan-belediyesi
ARTVİN BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2159-artvin-belediyesi
AYDIN BÜYÜKŞEHİR BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2160-aydin-buyuksehir-belediyesi
AYDIN NAZİLLİ BELEDİYESİ,2014,https://www.sayistay.gov.tr/reports/download/2161-aydin-nazilli-belediyesi
