KURUM,HESAP,FREKANS
ANKARA GÖLBAŞI BELEDİYESİ_2017,500 NET,2
ANKARA GÖLBAŞI BELEDİYESİ_2017,570 GEÇMİŞ,1
ANKARA GÖLBAŞI BELEDİYESİ_2017,580 GEÇMİŞ,1
ANKARA GÖLBAŞI BELEDİYESİ_2017,590 DÖNEM,1
ANKARA GÖLBAŞI BELEDİYESİ_2017,591 DÖNEM,2
ANKARA GÖLBAŞI BELEDİYESİ_2017,600 GELİRLER,3
ANKARA GÖLBAŞI BELEDİYESİ_2017,630 GİDERLER,2
ANKARA GÖLBAŞI BELEDİYESİ_2017,690 FAALİYET,6
ANKARA GÖLBAŞI BELEDİYESİ_2017,900 GÖNDERİLECEK,1
ANKARA GÖLBAŞI BELEDİYESİ_2017,901 BÜTÇE,1
ANKARA GÖLBAŞI BELEDİYESİ_2017,905 ÖDENEKLİ,1
ANKARA GÖLBAŞI BELEDİYESİ_2017,920 GİDER,1
ANKARA GÖLBAŞI BELEDİYESİ_2017,921 GİDER,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,100 KASA,2
ANKARA GÖLBAŞI BELEDİYESİ_2018,102 BANKA,2
ANKARA GÖLBAŞI BELEDİYESİ_2018,103 VERİLEN,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,108 DİĞER,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,109 BANKA,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,120 GELİRLERDEN,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,121 GELİRLERDEN,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,126 VERİLEN,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,127 DİĞER,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,139 DİĞER,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,140 KİŞİLERDEN,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,150 İLK,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,160 İŞ,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,162 BÜTÇE,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,190 DEVREDEN,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,222 GELİRLERDEN,4
ANKARA GÖLBAŞI BELEDİYESİ_2018,226 VERİLEN,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,240 MALİ,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,241 MAL,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,250 ARAZİ,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,252 BİNALAR,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,"253 TESİS,",1
ANKARA GÖLBAŞI BELEDİYESİ_2018,255 DEMİRBAŞLAR,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,257 BİRİKMİŞ,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,260 HAKLAR,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,268 BİRİKMİŞ,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,294 ELDEN,4
ANKARA GÖLBAŞI BELEDİYESİ_2018,299 BİRİKMİŞ,3
ANKARA GÖLBAŞI BELEDİYESİ_2018,300 BANKA,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,320 BÜTÇE,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,322 BÜTÇELEŞTİRİLECEK,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,333 EMANETLER,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,360 ÖDENECEK,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,361 ÖDENECEK,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,362 FONLAR,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,363 KAMU,5
ANKARA GÖLBAŞI BELEDİYESİ_2018,368 VADESİ,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,380 GELECEK,4
ANKARA GÖLBAŞI BELEDİYESİ_2018,381 GİDER,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,391 HESAPLANAN,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,400 BANKA,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,480 GELECEK,4
ANKARA GÖLBAŞI BELEDİYESİ_2018,481 GİDER,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,500 NET,3
ANKARA GÖLBAŞI BELEDİYESİ_2018,570 GEÇMİŞ,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,580 GEÇMİŞ,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,590 DÖNEM,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,591 DÖNEM,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,600 GELİRLER,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,630 GİDERLER,3
ANKARA GÖLBAŞI BELEDİYESİ_2018,830 BÜTÇE,2
ANKARA GÖLBAŞI BELEDİYESİ_2018,900 GÖNDERİLECEK,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,905 ÖDENEKLİ,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,920 GİDER,1
ANKARA GÖLBAŞI BELEDİYESİ_2018,990 KİRAYA,1
ANKARA GÖLBAŞI BELEDİYESİ_2019,251 YERALTI,7
ANKARA GÖLBAŞI BELEDİYESİ_2019,252 BİNALAR,1
ANKARA GÖLBAŞI BELEDİYESİ_2020,120 GELİRLERDEN,5
ANKARA GÖLBAŞI BELEDİYESİ_2020,250 ARAZİ,2
ANKARA GÖLBAŞI BELEDİYESİ_2020,251 YERALTI,5
ANKARA GÖLBAŞI BELEDİYESİ_2020,252 BİNALAR,2
ANKARA GÖLBAŞI BELEDİYESİ_2020,257 BİRİKMİŞ,2
ANKARA GÖLBAŞI BELEDİYESİ_2020,500 NET,2
ANKARA HALK EKMEK VE UN FABRİKASI ANONİM ŞİRKETİ_2020,260 HAKLAR,2
ANKARA HALK EKMEK VE UN FABRİKASI ANONİM ŞİRKETİ_2020,372 KIDEM,2
ANKARA HALK EKMEK VE UN FABRİKASI ANONİM ŞİRKETİ_2020,472 KIDEM,1
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,100 KASA,8
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,102 BANKA,4
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,108 DİĞER,7
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,120 GELİRLERDEN,5
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,140 KİŞİLERDEN,10
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,150 İLK,9
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,190 DEVREDEN,5
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,191 İNDİRİLECEK,3
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,250 ARAZİ,5
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,251 YERALTI,4
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,252 BİNALAR,7
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,254 TAŞITLAR,2
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,255 DEMİRBAŞLAR,2
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,257 BİRİKMİŞ,8
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,294 ELDEN,2
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,299 BİRİKMİŞ,7
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,320 BÜTÇE,2
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,360 ÖDENECEK,1
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,363 KAMU,1
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,368 VADESİ,3
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,391 HESAPLANAN,1
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,438 KAMUYA,3
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,500 NET,10
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,600 GELİRLER,9
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,630 GİDERLER,11
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,810 BÜTÇE,2
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,830 BÜTÇE,3
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,835 GİDER,1
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,920 GİDER,4
ANKARA KAHRAMANKAZAN BELEDİYESİ_2018,921 GİDER,2
ANKARA KEÇİÖREN BELEDİYESİ_2013,102 BANKA,1
ANKARA KEÇİÖREN BELEDİYESİ_2013,109 BANKA,1
ANKARA KEÇİÖREN BELEDİYESİ_2013,161 PERSONEL,1
ANKARA KEÇİÖREN BELEDİYESİ_2013,162 BÜTÇE,1
ANKARA KEÇİÖREN BELEDİYESİ_2013,251 YERALTI,1
ANKARA KEÇİÖREN BELEDİYESİ_2013,"253 TESİS,",1
ANKARA KEÇİÖREN BELEDİYESİ_2013,258 YAPILMAKTA,1
ANKARA KEÇİÖREN BELEDİYESİ_2013,260 HAKLAR,1
ANKARA KEÇİÖREN BELEDİYESİ_2013,300 BANKA,1
ANKARA KEÇİÖREN BELEDİYESİ_2013,320 BÜTÇE,3
ANKARA KEÇİÖREN BELEDİYESİ_2013,330 ALINAN,1
ANKARA KEÇİÖREN BELEDİYESİ_2013,333 EMANETLER,2
ANKARA KEÇİÖREN BELEDİYESİ_2013,363 KAMU,1
ANKARA KEÇİÖREN BELEDİYESİ_2013,372 KIDEM,1
ANKARA KEÇİÖREN BELEDİYESİ_2013,400 BANKA,1
ANKARA KEÇİÖREN BELEDİYESİ_2013,438 KAMUYA,1
ANKARA KEÇİÖREN BELEDİYESİ_2013,500 NET,1
ANKARA KEÇİÖREN BELEDİYESİ_2013,591 DÖNEM,1
ANKARA KEÇİÖREN BELEDİYESİ_2014,102 BANKA,1
ANKARA KEÇİÖREN BELEDİYESİ_2014,104 PROJE,1
ANKARA KEÇİÖREN BELEDİYESİ_2014,109 BANKA,1
ANKARA KEÇİÖREN BELEDİYESİ_2014,162 BÜTÇE,1
ANKARA KEÇİÖREN BELEDİYESİ_2014,165 MAHSUP,1
ANKARA KEÇİÖREN BELEDİYESİ_2014,241 MAL,1
ANKARA KEÇİÖREN BELEDİYESİ_2014,251 YERALTI,1
ANKARA KEÇİÖREN BELEDİYESİ_2014,258 YAPILMAKTA,1
ANKARA KEÇİÖREN BELEDİYESİ_2014,260 HAKLAR,1
ANKARA KEÇİÖREN BELEDİYESİ_2014,294 ELDEN,1
ANKARA KEÇİÖREN BELEDİYESİ_2014,320 BÜTÇE,1
ANKARA KEÇİÖREN BELEDİYESİ_2014,330 ALINAN,1
ANKARA KEÇİÖREN BELEDİYESİ_2014,333 EMANETLER,1
ANKARA KEÇİÖREN BELEDİYESİ_2014,360 ÖDENECEK,1
ANKARA KEÇİÖREN BELEDİYESİ_2014,362 FONLAR,1
ANKARA KEÇİÖREN BELEDİYESİ_2014,363 KAMU,1
ANKARA KEÇİÖREN BELEDİYESİ_2014,372 KIDEM,4
ANKARA KEÇİÖREN BELEDİYESİ_2014,400 BANKA,1
ANKARA KEÇİÖREN BELEDİYESİ_2014,438 KAMUYA,1
ANKARA KEÇİÖREN BELEDİYESİ_2014,472 KIDEM,5
ANKARA KEÇİÖREN BELEDİYESİ_2014,500 NET,1
ANKARA KEÇİÖREN BELEDİYESİ_2014,591 DÖNEM,1
ANKARA KEÇİÖREN BELEDİYESİ_2015,102 BANKA,1
ANKARA KEÇİÖREN BELEDİYESİ_2015,104 PROJE,1
ANKARA KEÇİÖREN BELEDİYESİ_2015,109 BANKA,1
ANKARA KEÇİÖREN BELEDİYESİ_2015,162 BÜTÇE,1
ANKARA KEÇİÖREN BELEDİYESİ_2015,165 MAHSUP,1
ANKARA KEÇİÖREN BELEDİYESİ_2015,241 MAL,1
ANKARA KEÇİÖREN BELEDİYESİ_2015,251 YERALTI,1
ANKARA KEÇİÖREN BELEDİYESİ_2015,252 BİNALAR,2
ANKARA KEÇİÖREN BELEDİYESİ_2015,258 YAPILMAKTA,7
ANKARA KEÇİÖREN BELEDİYESİ_2015,260 HAKLAR,1
ANKARA KEÇİÖREN BELEDİYESİ_2015,294 ELDEN,1
ANKARA KEÇİÖREN BELEDİYESİ_2015,300 BANKA,1
ANKARA KEÇİÖREN BELEDİYESİ_2015,320 BÜTÇE,1
ANKARA KEÇİÖREN BELEDİYESİ_2015,330 ALINAN,1
ANKARA KEÇİÖREN BELEDİYESİ_2015,333 EMANETLER,1
ANKARA KEÇİÖREN BELEDİYESİ_2015,362 FONLAR,1
ANKARA KEÇİÖREN BELEDİYESİ_2015,363 KAMU,1
ANKARA KEÇİÖREN BELEDİYESİ_2015,400 BANKA,1
ANKARA KEÇİÖREN BELEDİYESİ_2015,438 KAMUYA,1
ANKARA KEÇİÖREN BELEDİYESİ_2015,500 NET,1
ANKARA KEÇİÖREN BELEDİYESİ_2015,590 DÖNEM,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,102 BANKA,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,103 VERİLEN,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,104 PROJE,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,106 DÖVİZ,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,109 BANKA,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,120 GELİRLERDEN,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,121 GELİRLERDEN,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,122 GELİRLERDEN,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,126 VERİLEN,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,140 KİŞİLERDEN,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,150 İLK,3
ANKARA KEÇİÖREN BELEDİYESİ_2016,162 BÜTÇE,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,165 MAHSUP,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,220 GELİRLERDEN,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,222 GELİRLERDEN,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,240 MALİ,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,241 MAL,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,250 ARAZİ,3
ANKARA KEÇİÖREN BELEDİYESİ_2016,251 YERALTI,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,252 BİNALAR,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,"253 TESİS,",3
ANKARA KEÇİÖREN BELEDİYESİ_2016,254 TAŞITLAR,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,255 DEMİRBAŞLAR,3
ANKARA KEÇİÖREN BELEDİYESİ_2016,257 BİRİKMİŞ,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,258 YAPILMAKTA,7
ANKARA KEÇİÖREN BELEDİYESİ_2016,260 HAKLAR,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,268 BİRİKMİŞ,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,294 ELDEN,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,299 BİRİKMİŞ,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,300 BANKA,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,320 BÜTÇE,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,330 ALINAN,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,333 EMANETLER,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,360 ÖDENECEK,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,362 FONLAR,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,363 KAMU,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,368 VADESİ,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,372 KIDEM,2
ANKARA KEÇİÖREN BELEDİYESİ_2016,381 GİDER,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,400 BANKA,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,438 KAMUYA,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,472 KIDEM,2
ANKARA KEÇİÖREN BELEDİYESİ_2016,481 GİDER,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,500 NET,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,570 GEÇMİŞ,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,580 GEÇMİŞ,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,590 DÖNEM,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,591 DÖNEM,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,920 GİDER,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,921 GİDER,1
ANKARA KEÇİÖREN BELEDİYESİ_2016,990 KİRAYA,6
ANKARA KEÇİÖREN BELEDİYESİ_2016,999 DİĞER,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,100 KASA,2
ANKARA KEÇİÖREN BELEDİYESİ_2017,102 BANKA,2
ANKARA KEÇİÖREN BELEDİYESİ_2017,103 VERİLEN,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,104 PROJE,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,109 BANKA,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,120 GELİRLERDEN,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,121 GELİRLERDEN,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,122 GELİRLERDEN,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,126 VERİLEN,3
ANKARA KEÇİÖREN BELEDİYESİ_2017,140 KİŞİLERDEN,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,150 İLK,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,162 BÜTÇE,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,165 MAHSUP,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,220 GELİRLERDEN,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,222 GELİRLERDEN,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,226 VERİLEN,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,240 MALİ,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,241 MAL,8
ANKARA KEÇİÖREN BELEDİYESİ_2017,250 ARAZİ,5
ANKARA KEÇİÖREN BELEDİYESİ_2017,251 YERALTI,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,252 BİNALAR,2
ANKARA KEÇİÖREN BELEDİYESİ_2017,"253 TESİS,",1
ANKARA KEÇİÖREN BELEDİYESİ_2017,254 TAŞITLAR,5
ANKARA KEÇİÖREN BELEDİYESİ_2017,255 DEMİRBAŞLAR,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,256 HİZMET,6
ANKARA KEÇİÖREN BELEDİYESİ_2017,257 BİRİKMİŞ,3
ANKARA KEÇİÖREN BELEDİYESİ_2017,258 YAPILMAKTA,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,260 HAKLAR,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,268 BİRİKMİŞ,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,294 ELDEN,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,299 BİRİKMİŞ,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,300 BANKA,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,320 BÜTÇE,2
ANKARA KEÇİÖREN BELEDİYESİ_2017,330 ALINAN,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,333 EMANETLER,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,362 FONLAR,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,363 KAMU,4
ANKARA KEÇİÖREN BELEDİYESİ_2017,368 VADESİ,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,372 KIDEM,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,381 GİDER,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,400 BANKA,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,438 KAMUYA,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,472 KIDEM,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,481 GİDER,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,500 NET,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,570 GEÇMİŞ,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,580 GEÇMİŞ,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,590 DÖNEM,1
ANKARA KEÇİÖREN BELEDİYESİ_2017,600 GELİRLER,5
ANKARA KEÇİÖREN BELEDİYESİ_2017,630 GİDERLER,2
ANKARA KEÇİÖREN BELEDİYESİ_2017,800 BÜTÇE,3
ANKARA KEÇİÖREN BELEDİYESİ_2017,805 GELİR,2
ANKARA KEÇİÖREN BELEDİYESİ_2017,990 KİRAYA,4
ANKARA KEÇİÖREN BELEDİYESİ_2017,999 DİĞER,4
ANKARA KEÇİÖREN BELEDİYESİ_2018,100 KASA,2
ANKARA KEÇİÖREN BELEDİYESİ_2018,102 BANKA,2
ANKARA KEÇİÖREN BELEDİYESİ_2018,103 VERİLEN,2
ANKARA KEÇİÖREN BELEDİYESİ_2018,104 PROJE,1
ANKARA KEÇİÖREN BELEDİYESİ_2018,109 BANKA,1
ANKARA KEÇİÖREN BELEDİYESİ_2018,121 GELİRLERDEN,1
ANKARA KEÇİÖREN BELEDİYESİ_2018,122 GELİRLERDEN,1
ANKARA KEÇİÖREN BELEDİYESİ_2018,126 VERİLEN,1
ANKARA KEÇİÖREN BELEDİYESİ_2018,140 KİŞİLERDEN,11
ANKARA KEÇİÖREN BELEDİYESİ_2018,150 İLK,6
ANKARA KEÇİÖREN BELEDİYESİ_2018,162 BÜTÇE,1
ANKARA KEÇİÖREN BELEDİYESİ_2018,165 MAHSUP,1
ANKARA KEÇİÖREN BELEDİYESİ_2018,190 DEVREDEN,3
ANKARA KEÇİÖREN BELEDİYESİ_2018,191 İNDİRİLECEK,3
ANKARA KEÇİÖREN BELEDİYESİ_2018,220 GELİRLERDEN,1
ANKARA KEÇİÖREN BELEDİYESİ_2018,222 GELİRLERDEN,1
ANKARA KEÇİÖREN BELEDİYESİ_2018,226 VERİLEN,1
ANKARA KEÇİÖREN BELEDİYESİ_2018,241 MAL,1
ANKARA KEÇİÖREN BELEDİYESİ_2018,250 ARAZİ,3
ANKARA KEÇİÖREN BELEDİYESİ_2018,251 YERALTI,1
ANKARA KEÇİÖREN BELEDİYESİ_2018,252 BİNALAR,4
ANKARA KEÇİÖREN BELEDİYESİ_2018,254 TAŞITLAR,1
ANKARA KEÇİÖREN BELEDİYESİ_2018,255 DEMİRBAŞLAR,1
ANKARA KEÇİÖREN BELEDİYESİ_2018,257 BİRİKMİŞ,4
ANKARA KEÇİÖREN BELEDİYESİ_2018,258 YAPILMAKTA,1
ANKARA KEÇİÖREN BELEDİYESİ_2018,260 HAKLAR,3
ANKARA KEÇİÖREN BELEDİYESİ_2018,268 BİRİKMİŞ,1
ANKARA KEÇİÖREN BELEDİYESİ_2018,294 ELDEN,7
ANKARA KEÇİÖREN BELEDİYESİ_2018,299 BİRİKMİŞ,6
ANKARA KEÇİÖREN BELEDİYESİ_2018,300 BANKA,1
ANKARA KEÇİÖREN BELEDİYESİ_2018,320 BÜTÇE,8
ANKARA KEÇİÖREN BELEDİYESİ_2018,330 ALINAN,1
ANKARA KEÇİÖREN BELEDİYESİ_2018,333 EMANETLER,12
ANKARA KEÇİÖREN BELEDİYESİ_2018,360 ÖDENECEK,8
ANKARA KEÇİÖREN BELEDİYESİ_2018,361 ÖDENECEK,6
ANKARA KEÇİÖREN BELEDİYESİ_2018,362 FONLAR,1
ANKARA KEÇİÖREN BELEDİYESİ_2018,391 HESAPLANAN,9
ANKARA KEÇİÖREN BELEDİYESİ_2018,438 KAMUYA,1
ANKARA KEÇİÖREN BELEDİYESİ_2018,600 GELİRLER,18
ANKARA KEÇİÖREN BELEDİYESİ_2018,630 GİDERLER,6
ANKARA KEÇİÖREN BELEDİYESİ_2018,830 BÜTÇE,1
ANKARA KEÇİÖREN BELEDİYESİ_2018,835 GİDER,1
ANKARA KEÇİÖREN BELEDİYESİ_2018,920 GİDER,1
ANKARA KEÇİÖREN BELEDİYESİ_2019,190 DEVREDEN,3
ANKARA KEÇİÖREN BELEDİYESİ_2019,191 İNDİRİLECEK,3
ANKARA KEÇİÖREN BELEDİYESİ_2019,241 MAL,3
ANKARA KEÇİÖREN BELEDİYESİ_2019,252 BİNALAR,2
ANKARA KEÇİÖREN BELEDİYESİ_2019,256 HİZMET,3
ANKARA KEÇİÖREN BELEDİYESİ_2019,257 BİRİKMİŞ,2
ANKARA KEÇİÖREN BELEDİYESİ_2019,320 BÜTÇE,7
ANKARA KEÇİÖREN BELEDİYESİ_2019,333 EMANETLER,4
ANKARA KEÇİÖREN BELEDİYESİ_2019,360 ÖDENECEK,5
ANKARA KEÇİÖREN BELEDİYESİ_2019,361 ÖDENECEK,4
ANKARA KEÇİÖREN BELEDİYESİ_2019,391 HESAPLANAN,6
ANKARA KEÇİÖREN BELEDİYESİ_2020,240 MALİ,3
ANKARA KEÇİÖREN BELEDİYESİ_2020,241 MAL,3
ANKARA KEÇİÖREN BELEDİYESİ_2020,250 ARAZİ,2
ANKARA KEÇİÖREN BELEDİYESİ_2020,252 BİNALAR,2
ANKARA KEÇİÖREN BELEDİYESİ_2020,256 HİZMET,3
ANKARA KEÇİÖREN BELEDİYESİ_2020,257 BİRİKMİŞ,1
ANKARA KEÇİÖREN BELEDİYESİ_2020,258 YAPILMAKTA,5
ANKARA KEÇİÖREN BELEDİYESİ_2020,320 BÜTÇE,10
ANKARA KEÇİÖREN BELEDİYESİ_2020,330 ALINAN,3
ANKARA KEÇİÖREN BELEDİYESİ_2020,333 EMANETLER,4
ANKARA KEÇİÖREN BELEDİYESİ_2020,361 ÖDENECEK,4
ANKARA KEÇİÖREN BELEDİYESİ_2020,380 GELECEK,3
ANKARA KEÇİÖREN BELEDİYESİ_2020,430 ALINAN,3
ANKARA KEÇİÖREN BELEDİYESİ_2020,480 GELECEK,3
ANKARA KEÇİÖREN BELEDİYESİ_2020,600 GELİRLER,3
ANKARA KEÇİÖREN BELEDİYESİ_2020,630 GİDERLER,1
ANKARA KEÇİÖREN BELEDİYESİ_2020,993 MADDİ,2
ANKARA KIZILCAHAMAM BELEDİYESİ_2018,100 KASA,1
ANKARA KIZILCAHAMAM BELEDİYESİ_2018,102 BANKA,18
ANKARA KIZILCAHAMAM BELEDİYESİ_2018,103 VERİLEN,9
ANKARA KIZILCAHAMAM BELEDİYESİ_2018,109 BANKA,1
ANKARA KIZILCAHAMAM BELEDİYESİ_2018,120 GELİRLERDEN,1
ANKARA KIZILCAHAMAM BELEDİYESİ_2018,121 GELİRLERDEN,1
ANKARA KIZILCAHAMAM BELEDİYESİ_2018,122 GELİRLERDEN,1
ANKARA KIZILCAHAMAM BELEDİYESİ_2018,126 VERİLEN,1
ANKARA KIZILCAHAMAM BELEDİYESİ_2018,127 DİĞER,4
ANKARA KIZILCAHAMAM BELEDİYESİ_2018,150 İLK,2
ANKARA KIZILCAHAMAM BELEDİYESİ_2018,157 DİĞER,1
ANKARA KIZILCAHAMAM BELEDİYESİ_2018,160 İŞ,1
ANKARA KIZILCAHAMAM BELEDİYESİ_2018,162 BÜTÇE,1
ANKARA KIZILCAHAMAM BELEDİYESİ_2018,190 DEVREDEN,5
ANKARA KIZILCAHAMAM BELEDİYESİ_2018,191 İNDİRİLECEK,5
